time_s,reference_m,position_m,base_position_m,voltage_v
8.790000000000001,0.004,0.00584095173051215,0.0012245088760757714,0.030134925040456843
8.8,0.004,0.00576774943988245,0.00115576986416368,0.0298095805538766
8.81,0.004,0.005686779237719538,0.0010804635373318572,0.02949674484503049
8.82,0.004,0.005598364760753258,0.0009990178011513753,0.029198500746226472
8.83,0.004,0.005502832552009364,0.0009118954465419072,0.028916892185596524
8.84,0.004,0.005400505061133616,0.0008195915201014042,0.028653924992241817
8.85,0.004,0.005291692599911272,0.0007226305111525796,0.028411573135520646
8.86,0.004,0.005176687324693492,0.0006215633714899347,0.028191783528946465
8.870000000000001,0.004,0.005055762288718493,0.000516964384761766,0.027996470985319426
8.88,0.004,0.004929179023392597,0.0004094279032759797,0.027827497852395577
8.89,0.004,0.004797206290718293,0.00029956497077160383,0.02768662787488585
8.9,0.004,0.004660145196751669,0.00018799985034645132,0.027575468421291573
8.91,0.004,0.0045183570864484835,7.536647726965626e-05,0.027495404020779098
8.92,0.004,0.004372286471994536,-3.769514316500259e-05,0.02744754192904646
8.93,0.004,0.004222474722380624,-0.000150542572276817,0.0274326752149783
8.94,0.004,0.004069567129435822,-0.0002625345884629071,0.027451261440690423
8.950000000000001,0.004,0.003914310520432113,-0.00037303483074729437,0.02750341977107862
8.96,0.004,0.0037575499680360352,-0.0004814154147108245,0.027588930391978784
8.97,0.004,0.0036002170929006093,-0.0005870605002558072,0.027707250969769504
8.98,0.004,0.003443322761966691,-0.0006893697909322337,0.027857523012640464
8.99,0.004,0.0032879413769698845,-0.0007877619449419439,0.028038595347765198
9.0,-0.0025,0.0031351991085373137,-0.0008816778784387087,0.014067220491380887
9.01,-0.0025,0.0029852544177441176,-0.0009705839423541642,0.01391305316747719
9.02,-0.0025,0.0028348434405448303,-0.0010539749546982706,0.013803637844678815
9.03,-0.0025,0.002681141247963493,-0.0011313770711041515,0.013708497762303555
9.040000000000001,-0.0025,0.002522610441699601,-0.0012023504773063195,0.013604848351628476
9.05,-0.0025,0.002358729854927917,-0.001266491888253026,0.013476153268608801
9.06,-0.0025,0.002189765026137259,-0.0013234368396524319,0.013310879809238249
9.07,-0.0025,0.002016574608878216,-0.0013728617589313776,0.013101459702294623
9.08,-0.0025,0.001840447753814921,-0.001414485803839297,0.012843425471258186
9.09,-0.0025,0.001662968169312099,-0.0014480724582499108,0.012534696548193313
9.1,-0.0025,0.0014859011503891245,-0.0014734308760930316,0.012174992802285206
9.11,-0.0025,0.001311100372479886,-0.0014904169657800116,0.011765356185631477
9.120000000000001,-0.0025,0.0011404316841389503,-0.0014989342089608843,0.011307763847416412
9.13,-0.0025,0.0009757115106751653,-0.0014989342089608835,0.010804818372215948
9.14,-0.0025,0.0008186578143447428,-0.001490416965780012,0.010259502841868457
9.15,-0.0025,0.0006708518544565711,-0.001473430876093032,0.00967499029657638
9.16,-0.0025,0.0005337091518615598,-0.0014480724582499114,0.009054498199714989
9.17,-0.0025,0.0004084583558473591,-0.001414485803839298,0.00840118025843241
9.18,-0.0025,0.0002961268554784463,-0.0013728617589313784,0.0077180489504173845
9.19,-0.0025,0.00019753218798794673,-0.0013234368396524332,0.007007923274672993
9.200000000000001,-0.0025,0.00011327833016257242,-0.001266491888253016,0.006273397251623534
9.21,-0.0025,4.375605427895066e-05,-0.0012023504773063084,0.005516824152734896
9.22,-0.0025,-1.0853178788145014e-05,-0.0011313770711041534,0.004740313306047959
9.23,-0.0025,-5.05703308821969e-05,-0.0010539749546982725,0.003945737525264568
9.24,-0.0025,-7.560984356038466e-05,-0.0009705839423541662,0.00313474790990352
9.25,-0.0025,-8.636835704728724e-05,-0.0008816778784387109,0.0023087932746767405
9.26,-0.0025,-8.341177801291998e-05,-0.0007877619449419463,0.0014691444797231609
9.27,-0.0025,-6.746204306299125e-05,-0.0006893697909322362,0.0006169203832179972
9.28,-0.0025,-3.938132535255299e-05,-0.0005870605002558097,-0.000246885001186194
9.290000000000001,-0.0025,-1.5735240175473853e-07,-0.0004814154147108069,-0.0011213742412278394
9.3,-0.0025,4.911295076515856e-05,-0.00037303483074727637,-0.0020057203919138086
9.31,-0.0025,0.00010723873175530303,-0.00026253458846290983,-0.002899139074043664
9.32,-0.0025,0.0001729532972781679,-0.00015054257227681977,-0.003800864819584363
9.33,-0.0025,0.00024492601652624437,-3.769514316500534e-05,-0.004710125508499346
9.34,-0.0025,0.00032177954523344824,7.536647726965351e-05,-0.005626119244930805
9.35,-0.0025,0.00040210104729498426,0.00018799985034644856,-0.006547990625826353
9.36,-0.0025,0.0004844568261111829,0.0002995649707716011,-0.00747481197488106
9.370000000000001,-0.0025,0.00056740705542342,0.0004094279032759975,-0.008405571790902608
9.38,-0.0025,0.00064952479196927,0.0005169643847617834,-0.009339176049737594
9.39,-0.0025,0.0007294179119880245,0.0006215633714899322,-0.010274458774229693
9.4,-0.0025,0.0008057471419294758,0.0007226305111525772,-0.011210191604067983
9.41,-0.0025,0.0008772386535788952,0.0008195915201014019,-0.012145083138196457
9.42,-0.0025,0.000942688500140721,0.0009118954465419051,-0.013077766353552966
9.43,-0.0025,0.0010009634540534326,0.0009990178011513734,-0.014006781520658151
9.44,-0.0025,0.0010510024142143938,0.0010804635373318553,-0.01493056377558349
9.450000000000001,-0.0025,0.0010918200550243506,0.0011557698641636916,-0.015847439891512313
9.46,-0.0025,0.001122513003640996,0.001224508876075782,-0.0167556340739534
9.47,-0.0025,0.0011422670614387909,0.0012862899842904804,-0.017653279799069284
9.48,-0.0025,0.0011503637118054795,0.0013407621362268964,-0.018538433716549063
9.49,-0.0025,0.0011461853948583028,0.0013876158102516872,-0.01940908993045367
9.5,-0.0025,0.0011292193591208827,0.00142658477444273,-0.020263194521783733
9.51,-0.0025,0.0010990601332657266,0.00145744759937201,-0.021098659575580825
9.52,-0.0025,0.0010554109536548843,0.0014800289163118012,-0.0219133773303205
9.53,-0.0025,0.000998084149907262,0.0014942004137147582,-0.022705234864736055
9.540000000000001,-0.0025,0.0009270007914513325,0.0014998815663057243,-0.02347212886766291
9.55,-0.0025,0.0008421896351752801,0.001497040092642407,-0.02421198031422745
9.56,-0.0025,0.0007437849955257321,0.0014856921385449763,-0.02492274994411641
9.57,-0.0025,0.0006320246064814843,0.0014659021853522898,-0.02560245298317087
9.58,-0.0025,0.0005072461978452955,0.0014377826835260635,-0.026249173992220997
9.59,-0.0025,0.0003698837797501605,0.0014014934136849183,-0.02686108185161902
9.6,-0.0025,0.00022046381459707996,0.0013572405786990327,-0.027436443342149945
9.61,-0.0025,5.959961700350663e-05,0.0013052756320042931,-0.02797363750154211
9.620000000000001,-0.0025,-0.0001120125195726233,0.0012458938487937136,-0.028471168169937805
9.63,-0.0025,-0.00029360060928617797,0.0011794326482049233,-0.02892767666199724
9.64,-0.0025,-0.00048432081966372784,0.0011062696760372563,-0.02934195331571159
9.65,-0.0025,-0.0006832662050441706,0.0010268206588930297,-0.029712947866161066
9.66,-0.0025,-0.0008894702978702277,0.0009415370419360525,-0.030039779782432253
9.67,-0.0025,-0.0011019172844177224,0.000850903423690138,-0.03032174596688726
9.68,-0.0025,-0.0013195449922142834,0.0007554348024536462,-0.03055832961717307
9.69,-0.0025,-0.0015412562368125621,0.000655673649976406,-0.030749205177560655
9.700000000000001,-0.0025,-0.0017659219380986605,0.0005521868290270055,-0.030894244876061273
9.71,-0.0025,-0.00199239112457856,0.0004455623723655423,-0.030993522318426732
9.72,-0.0025,-0.002219498188068858,0.0003364061414240684,-0.03104731364132671
9.73,-0.0025,-0.0024460665895845246,0.00022533838368113385,-0.031056103267562234
9.74,-0.0025,-0.002670922311573982,0.00011299020829189903,-0.031020577590614024
9.75,-0.0025,-0.0028928943303283754,1.6532731788489268e-18,-0.030941630670228475
9.76,-0.0025,-0.0031108264626232623,-0.00011299020829189574,-0.030820356811162908
9.77,-0.0025,-0.0033235820171393176,-0.00022533838368113057,-0.030658049048714168
9.78,-0.0025,-0.0035300504429860297,-0.0003364061414240652,-0.03045619476805781
9.790000000000001,-0.0025,-0.0037291550659279997,-0.00044556237236555954,-0.03021646729990982
9.8,-0.0025,-0.0039198575381560906,-0.0005521868290270224,-0.02994072172936918
9.81,-0.0025,-0.004101165556690559,-0.000655673649976403,-0.02963098311869984
9.82,-0.0025,-0.004272136931218951,-0.0007554348024536434,-0.029289440149251562
9.83,-0.0025,-0.004431886179378172,-0.0008509034236901352,-0.02891843180369861
9.84,-0.0025,-0.00457958861396755,-0.0009415370419360499,-0.028520437923041132
9.85,-0.0025,-0.004714485719316278,-0.001026820658893027,-0.02809806496502922
9.86,-0.0025,-0.004835890194669504,-0.0011062696760372542,-0.027654030972514242
9.870000000000001,-0.0025,-0.004943193949870927,-0.0011794326482049344,-0.027191142553308446
9.88,-0.0025,-0.005035895717235328,-0.0012458938487937235,-0.026712226012763844
9.89,-0.0025,-0.005113708630812308,-0.0013052756320042916,-0.026219880237659112
9.9,-0.0025,-0.005176935305413646,-0.0013572405786990314,-0.025715630113203592
9.91,-0.0025,-0.005226973732869535,-0.0014014934136849172,-0.02519876325490162
9.92,-0.0025,-0.005265720218655825,-0.0014377826835260629,-0.024667568216580737
9.93,-0.0025,-0.005294403099588825,-0.001465902185352289,-0.0241218727138652
9.94,-0.0025,-0.005313508261097327,-0.0014856921385449759,-0.023563227651999585
9.950000000000001,-0.0025,-0.005323147681754521,-0.0014970400926424081,-0.022994103355414925
9.96,-0.0025,-0.005323294297879878,-0.001499881566305724,-0.022417359070326062
9.97,-0.0025,-0.005313884617713221,-0.0014942004137147584,-0.02183599575943681
9.98,-0.0025,-0.005294857313170253,-0.001480028916311802,-0.021253050213167538
9.99,-0.0025,-0.005266163290923223,-0.001457447599372011,-0.020671555167903775
10.0,-0.0025,-0.005227762501972437,-0.001426584774442731,-0.020094532567334077
10.01,-0.0025,-0.0051796136681864615,-0.0013876158102516885,-0.01952500625046207
10.02,-0.0025,-0.005121659585660889,-0.001340762136226898,-0.018966027813011037
10.03,-0.0025,-0.005053811421015109,-0.001286289984290482,-0.018420707858390693
10.040000000000001,-0.0025,-0.004975937283321674,-0.0012245088760757718,-0.0178922405254781
10.05,-0.0025,-0.004887864098192207,-0.0011557698641636801,-0.01738390063120455
10.06,-0.0025,-0.004789399651677763,-0.0010804635373318577,-0.01689899783247022
10.07,-0.0025,-0.0046803733730268115,-0.0009990178011513758,-0.016440788912237804
10.08,-0.0025,-0.004560684122143333,-0.0009118954465419076,-0.016012373286457122
10.09,-0.0025,-0.004430340739583123,-0.0008195915201014047,-0.015616602155105037
10.1,-0.0025,-0.004289488331909483,-0.0007226305111525802,-0.0152560173457661
10.11,-0.0025,-0.004138420898722477,-0.0006215633714899352,-0.014932818464359428
10.120000000000001,-0.0025,-0.0039775848657946575,-0.0005169643847617665,-0.014648847892781935
10.13,-0.0025,-0.0038075777037954923,-0.0004094279032759802,-0.014405585854952909
10.14,-0.0025,-0.0036291419032303796,-0.00029956497077160437,-0.014204152694358513
10.15,-0.0025,-0.0034431579861898148,-0.00018799985034645186,-0.014045312343290768
10.16,-0.0025,-0.00325063368599655,-7.53664772696568e-05,-0.013929481570326354
10.17,-0.0025,-0.003052693301417808,3.7695143165002034e-05,-0.01385673745120226
10.18,-0.0025,-0.002850563014224308,0.00015054257227681647,-0.013826831745453226
10.19,-0.0025,-0.002645559083611035,0.0002625345884629066,-0.013839198623289067
10.200000000000001,-0.0025,-0.0024390681757068223,0.0003730348307472938,-0.013892976459752696
10.21,-0.0025,-0.0022325360941963072,0.00048141541471082396,-0.013987014130642308
10.22,-0.0025,-0.0020274462967122767,0.0005870605002558066,-0.014119895302687289
10.23,-0.0025,-0.0018253071725786618,0.0006893697909322331,-0.014289948242624211
10.24,-0.0025,-0.0016276309705169838,0.0007877619449419434,-0.01449527006072069
10.25,-0.0025,-0.0014359204653700782,0.0008816778784387039,-0.014733739204128413
10.26,-0.0025,-0.0012516496420844673,0.0009705839423541637,-0.01500303896964604
10.27,-0.0025,-0.0010762501830173512,0.0010539749546982662,-0.015300672731543457
10.28,-0.0025,-0.000911094400698128,0.0011313770711041512,-0.015623987040612271
10.290000000000001,-0.0025,-0.0007574827293001349,0.0012023504773063193,-0.01597018839165622
10.3,-0.0025,-0.0006166294699136131,0.0012664918882530284,-0.016336365561058854
10.31,-0.0025,-0.0004896515556060633,0.0013234368396524319,-0.016719508433335268
10.32,-0.0025,-0.00037755778992107716,0.0013728617589313752,-0.017116528446911607
10.33,-0.0025,-0.00028123931148910797,0.0014144858038392968,-0.017524279589961625
10.34,-0.0025,-0.00020146162610075227,0.0014480724582499093,-0.017939578419813848
10.35,-0.0025,-0.00013885535181991677,0.0014734308760930325,-0.018359230642650572
10.36,-0.0025,-9.389245276600183e-05,0.0014904169657800114,-0.0187800922543728
10.370000000000001,-0.0025,-6.676490344048594e-05,0.001498934208960884,-0.01919934995282163
10.38,-0.0025,-5.681619240149875e-05,0.0014989342089608837,-0.019615798232180688
10.39,-0.0025,-6.168891731794956e-05,0.0014904169657800127,-0.02003178851508222
10.4,-0.0025,-7.856724088906193e-05,0.0014734308760930323,-0.02045060799101218
10.41,-0.0025,-0.00010581545747718165,0.0014480724582499114,-0.02087289402760565
10.42,-0.0025,-0.00014269394610361968,0.0014144858038392964,-0.021297223784277765
10.43,-0.0025,-0.0001888342155274638,0.0013728617589313789,-0.021721269188472517
10.44,-0.0025,-0.00024399993759284907,0.001323436839652431,-0.022142348488979686
10.450000000000001,-0.0025,-0.00030799892702874015,0.0012664918882530163,-0.022557651382703058
10.46,-0.0025,-0.00038065525575208995,0.001202350477306312,-0.022964328887628775
10.47,-0.0025,-0.0004618057766189671,0.0011313770711041502,-0.023359524749342653
10.48,-0.0025,-0.0005513064013510417,0.0010539749546982728,-0.023740379825314968
10.49,-0.0025,-0.0006490392451830555,0.0009705839423541627,-0.02410402844465314
10.5,-0.0025,-0.0007549161937848998,0.0008816778784387114,-0.024447600124393003
10.51,-0.0025,-0.0008688698129010366,0.0007877619449419513,-0.02476824424964527
10.52,-0.0025,-0.0009908308036340463,0.0006893697909322366,-0.02506318263461148
10.53,-0.0025,-0.001120694304063791,0.0005870605002558151,-0.025329786398557777
10.540000000000001,-0.0025,-0.0012582837695201791,0.00048141541471080244,-0.025565657940832192
10.55,-0.0025,-0.0014033222306056301,0.0003730348307472769,-0.025768697217993415
10.56,-0.0025,-0.0015554144952437464,0.00026253458846291563,-0.025937145893907276
10.57,-0.0025,-0.001714038817669344,0.00015054257227682032,-0.026069610264016257
10.58,-0.0025,-0.0018785468904477314,3.769514316501122e-05,-0.02616506810524777
10.59,-0.0025,-0.0020481673646711145,-7.536647726965295e-05,-0.026222868164937428
10.6,-0.0025,-0.0022220137935961763,-0.00018799985034644801,-0.02624272142700413
10.61,-0.0025,-0.002399093298840603,-0.00029956497077160584,-0.026224692423040583
10.620000000000001,-0.0025,-0.0025783195742274034,-0.000409427903275997,-0.02616918175365682
10.63,-0.0025,-0.0027585225289400274,-0.0005169643847617779,-0.026076917789410552
10.64,-0.0025,-0.0029384670470234634,-0.0006215633714899317,-0.025948929095922352
10.65,-0.0025,-0.003116862886070039,-0.0007226305111525721,-0.025786536746262866
10.66,-0.0025,-0.003292384285459498,-0.0008195915201014059,-0.025591326843892776
10.67,-0.0025,-0.003463682950328755,-0.0009118954465419046,-0.025365135811920764
10.68,-0.0025,-0.0036294067269947907,-0.0009990178011513768,-0.025110025081219445
10.69,-0.0025,-0.0037882138689539703,-0.0010804635373318548,-0.02482826276822523
10.700000000000001,-0.0025,-0.0039387902438870305,-0.001155769864163688,-0.024522299641223447
10.71,-0.0025,-0.004079863636253553,-0.0012245088760757818,-0.024194748788331475
10.72,-0.0025,-0.004210219555282289,-0.00128628998429048,-0.02384836125781789
10.73,-0.0025,-0.004328713991299835,-0.0013407621362268986,-0.023486006002886212
10.74,-0.0025,-0.004434287345710089,-0.001387615810251687,-0.023110645160614403
10.75,-0.0025,-0.00452597541187455,-0.0014265847744427314,-0.022725313713911927
10.76,-0.0025,-0.004602920697886205,-0.00145744759937201,-0.022333095479443274
10.77,-0.0025,-0.004664383184836587,-0.0014800289163118005,-0.021937097910441267
10.78,-0.0025,-0.004709756279416193,-0.0014942004137147582,-0.021540412815936865
10.790000000000001,-0.0025,-0.00473861467501713,-0.0014998815663057243,-0.02114600290987158
10.8,-0.0025,-0.004750928029244184,-0.0014970400926424066,-0.020756217904918033
10.81,-0.0025,-0.004747672154843257,-0.0014856921385449763,-0.020371416722646588
10.82,-0.0025,-0.004731116564499005,-0.0014659021853522909,-0.01998925607105544
10.83,-0.0025,-0.004703447631702107,-0.0014377826835260637,-0.019607641991303684
10.84,-0.0025,-0.004665908515895144,-0.0014014934136849205,-0.019226623167801826
10.85,-0.0025,-0.004619128527946025,-0.0013572405786990308,-0.018847685762653065
10.86,-0.0025,-0.004563483839719888,-0.0013052756320042936,-0.018472950760174547
10.870000000000001,-0.0025,-0.004499263839288759,-0.0012458938487937166,-0.018104782267046992
10.88,-0.0025,-0.004426733946050247,-0.0011794326482049236,-0.017745620537659393
10.89,-0.0025,-0.004346155168028897,-0.0011062696760372605,-0.017397912770527865
10.9,-0.0025,-0.004257785629770748,-0.0010268206588930299,-0.017064087852283534
10.91,-0.0025,-0.004161874514016126,-0.0009415370419360529,-0.01674655246180292
10.92,-0.0025,-0.004058653891279912,-0.0008509034236901342,-0.016447696071338346
10.93,-0.0025,-0.003948332405723064,-0.0007554348024536467,-0.016169894971389008
10.94,-0.0025,-0.0038310958042812445,-0.0006556736499764018,-0.015915505016619237
10.950000000000001,-0.0025,-0.0037071191008266925,-0.0005521868290270061,-0.015686830578737092
10.96,-0.0025,-0.0035765902865709,-0.000445562372365548,-0.01548606949074403
10.97,-0.0025,-0.0034397412312137093,-0.00033640614142406373,-0.015315241570381806
10.98,-0.0025,-0.0032968786850497726,-0.0002253383836811344,-0.015176117102318882
10.99,-0.0025,-0.0031484069868413485,-0.00011299020829189426,-0.015070162559189085
11.0,-0.0025,-0.002994841201768318,-2.2043642384652355e-18,-0.014998505749494066
11.01,-0.0025,-0.002836812045223844,0.00011299020829188987,-0.01496191933416642
11.02,-0.0025,-0.0026750629083766996,0.00022533838368113003,-0.014960819485445606
11.03,-0.0025,-0.002510445364033155,0.00033640614142405945,-0.01499526800194392
11.040000000000001,-0.0025,-0.002343907859924948,0.00044556237236556415,-0.015064987509690722
11.05,-0.0025,-0.0021764880530938647,0.0005521868290270218,-0.015169368366195838
11.06,-0.0025,-0.0020092967036127373,0.0006556736499763977,-0.01530749197556027
11.07,-0.0025,-0.0018435063212659374,0.0007554348024536428,-0.015478144897594632
11.08,-0.0025,-0.001680336206804758,0.0008509034236901305,-0.015679837422686627
11.09,-0.0025,-0.0015210366081595057,0.0009415370419360496,-0.015910826596061856
11.1,-0.0025,-0.0013668738061587385,0.0010268206588930268,-0.01616913509571589
11.11,-0.0025,-0.0012191135966975232,0.0011062696760372576,-0.016452575418450993
11.120000000000001,-0.0025,-0.001079006252336859,0.001179432648204934,-0.01675877026199408
11.13,-0.0025,-0.000947770777179643,0.0012458938487937203,-0.017085176478442918
11.14,-0.0025,-0.0008265799106299136,0.0013052756320042914,-0.0174291078737832
11.15,-0.0025,-0.0007165463890178461,0.0013572405786990288,-0.017787757358964207
11.16,-0.0025,-0.0006187088613406189,0.001401493413684919,-0.018158221530154155
11.17,-0.0025,-0.0005340201164284751,0.0014377826835260627,-0.01853752207355964
11.18,-0.0025,-0.00046333476298732255,0.00146590218535229,-0.018922631092297106
11.19,-0.0025,-0.00040739685255039126,0.0014856921385449759,-0.01931049860303228
11.200000000000001,-0.0025,-0.00036682046695438896,0.0014970400926424077,-0.01969809834397661
11.21,-0.0025,-0.0003420323397168635,0.001499881566305724,-0.020082560932066132
11.22,-0.0025,-0.0003330612652083452,0.0014942004137147584,-0.020461650091913412
11.23,-0.0025,-0.0003390079499681208,0.0014800289163118012,-0.02083496127562921
11.24,-0.0025,-0.0003578716134318119,0.0014574475993720112,-0.021204372937879735
11.25,-0.0025,-0.0003876904068493521,0.0014265847744427329,-0.021571604408199677
11.26,-0.0025,-0.00042728548898384084,0.0013876158102516887,-0.021936581626277877
11.27,-0.0025,-0.00047602451851502537,0.0013407621362269008,-0.022297943254214324
11.28,-0.0025,-0.0005335105677022424,0.0012862899842904822,-0.02265373382916225
11.290000000000001,-0.0025,-0.0005994277049006009,0.0012245088760757718,-0.023001767269913688
11.3,-0.0025,-0.0006734801917262066,0.0011557698641636773,-0.023339787796745226
11.31,-0.0025,-0.0007553726423064305,0.001080463537331858,-0.02366553877301281
11.32,-0.0025,-0.0008448075376336368,0.00099901780115138,-0.02397678965163296
11.33,-0.0025,-0.0009414902504418743,0.0009118954465419081,-0.024271342392246587
11.34,-0.0025,-0.0010451371139197643,0.0008195915201014096,-0.024547027591418677
11.35,-0.0025,-0.001155482682884452,0.0007226305111525759,-0.024801697978287563
11.36,-0.0025,-0.001272283579984068,0.0006215633714899357,-0.02503322921633515
11.370000000000001,-0.0025,-0.0013953129648591877,0.000516964384761772,-0.02523953511737672
11.38,-0.0025,-0.0015243450468737088,0.0004094279032759807,-0.02541860712313747
11.39,-0.0025,-0.0016591287306661417,0.0002995649707716101,-0.025568574728808535
11.4,-0.0025,-0.0017993585557871446,0.0001879998503464524,-0.025687773182721765
11.41,-0.0025,-0.0019446480702014764,7.536647726965736e-05,-0.02577480674685945
11.42,-0.0025,-0.0020945118161340664,-3.769514316500681e-05,-0.025828592863655866
11.43,-0.0025,-0.0022483572335788935,-0.00015054257227681592,-0.025848386992766443
11.44,-0.0025,-0.0024054823419375586,-0.0002625345884629113,-0.025833793883614765
11.450000000000001,-0.0025,-0.0025650816111684907,-0.0003730348307472933,-0.025784763162032712
11.46,-0.0025,-0.0027262512406292494,-0.0004814154147108184,-0.025701586047214387
11.47,-0.0025,-0.002888002321616305,-0.0005870605002558111,-0.02558487651283054
11.48,-0.0025,-0.003049269728020329,-0.0006893697909322327,-0.02543556169128109
11.49,-0.0025,-0.00320892738585197,-0.0007877619449419474,-0.025254860635342838
11.5,-0.0025,-0.0033658017765968037,-0.0008816778784387077,-0.025044265251618517
11.51,-0.0025,-0.00351868627048117,-0.0009705839423541592,-0.02480552232908467
11.52,-0.0025,-0.0036663574446589155,-0.0010539749546982697,-0.02454060892048107
11.53,-0.0025,-0.003807589652473544,-0.0011313770711041473,-0.024251713094863816
11.540000000000001,-0.0025,-0.0039411714502540236,-0.001202350477306322,-0.023941208650727377
11.55,-0.0025,-0.004065920083572549,-0.0012664918882530254,-0.023611634387604937
11.56,-0.0025,-0.004180696708388799,-0.0013234368396524288,-0.023265669535201677
11.57,-0.0025,-0.00428442059536837,-0.001372861758931377,-0.022906110671566053
11.58,-0.0025,-0.004376082154586112,-0.001414485803839295,-0.02253584907360246
11.59,-0.0025,-0.004454756173219734,-0.0014480724582499104,-0.022157845592747444
11.6,-0.0025,-0.004519613630175518,-0.0014734308760930314,-0.021775106858713852
11.61,-0.0025,-0.004569936223423419,-0.0014904169657800122,-0.021390652475844818
11.620000000000001,-0.0025,-0.004605143107650858,-0.0014989342089608841,-0.021007453088369817
11.63,-0.0025,-0.004624871191286854,-0.001498934208960884,-0.020628246460880136
11.64,-0.0025,-0.004629244534468786,-0.001490416965780012,-0.020254929140337993
11.65,-0.0025,-0.004619383203571039,-0.0014734308760930334,-0.0198873984462509
11.66,-0.0025,-0.004597261932464364,-0.0014480724582499104,-0.019523792634065958
11.67,-0.0025,-0.004564582599984496,-0.0014144858038392983,-0.019162921263035773
11.68,-0.0025,-0.00452233910510702,-0.001372861758931377,-0.018805227586609977
11.69,-0.0025,-0.004471089649223767,-0.0013234368396524338,-0.01845219756160611
11.700000000000001,-0.0025,-0.004411211795744038,-0.0012664918882530195,-0.018105785668661736
11.71,-0.0025,-0.00434302418441231,-0.001202350477306309,-0.01776812281028868
11.72,-0.0025,-0.004266833894710403,-0.001131377071104154,-0.01744138591290602
11.73,-0.0025,-0.004182951162957978,-0.0010539749546982695,-0.0171277416146355
11.74,-0.0025,-0.004091689991388686,-0.0009705839423541672,-0.016829324555235593
11.75,-0.0025,-0.003993362612838886,-0.0008816778784387074,-0.016548232887406773
11.76,-0.0025,-0.0038882716832388774,-0.0007877619449419473,-0.016286532429113557
11.77,-0.0025,-0.0037767026484703376,-0.0006893697909322418,-0.01604626297447168
11.78,-0.0025,-0.003658920516078117,-0.0005870605002558108,-0.015829438867166454
11.790000000000001,-0.0025,-0.003535173777813569,-0.00048141541471080797,-0.015638033826035177
11.8,-0.0025,-0.0034057096640201677,-0.0003730348307472723,-0.015473944876697543
11.81,-0.0025,-0.0032707977355550324,-0.0002625345884629109,-0.015338935754196118
11.82,-0.0025,-0.0031307592248323844,-0.00015054257227682614,-0.015234569396651146
11.83,-0.0025,-0.002985992165389769,-3.7695143165006445e-05,-0.015162148049103544
11.84,-0.0025,-0.0028369897734712895,7.536647726964709e-05,-0.015122667081781466
11.85,-0.0025,-0.002684349773282622,0.00018799985034645276,-0.015116788900798903
11.86,-0.0025,-0.0025287750800567577,0.00029956497077160004,-0.01514483366144069
11.870000000000001,-0.0025,-0.0023710713367334447,0.00040942790327599135,-0.01520677746171126
11.88,-0.0025,-0.0022121372848454045,0.0005169643847617823,-0.01530226418328669
11.89,-0.0025,-0.002052956918801772,0.0006215633714899264,-0.015430613804294023
11.9,-0.0025,-0.0018945858025300173,0.0007226305111525763,-0.015590841210769847
11.91,-0.0025,-0.0017381387233092968,0.0008195915201014009,-0.0157816733702477
11.92,-0.0025,-0.0015847758170041307,0.0009118954465419084,-0.016001566987429966
11.93,-0.0025,-0.0014356870898256059,0.0009990178011513725,-0.016248731670750364
11.94,-0.0025,-0.001292077856352673,0.0010804635373318583,-0.016521149240292292
11.950000000000001,-0.0025,-0.0011551526805245243,0.001155769864163691,-0.016816598114991792
11.96,-0.0025,-0.0010261005425960695,0.0012245088760757783,-0.0171326742981131
11.97,-0.0025,-0.0009060795344242124,0.0012862899842904826,-0.017466815445628184
11.98,-0.0025,-0.0007962020325299305,0.001340762136226896,-0.0178163242794999
11.99,-0.0025,-0.0006975212309404424,0.0013876158102516887,-0.018178390982184756
12.0,-0.0025,-0.0006110171830975242,0.0014265847744427294,-0.018550118379104075
12.01,-0.0025,-0.0005375848059717249,0.0014574475993720086,-0.018928544477625316
12.02,-0.0025,-0.0004780206574376377,0.0014800289163118012,-0.01931067045356369
12.030000000000001,-0.0025,-0.0004330059395096827,0.0014942004137147595,-0.019693498975732488
12.040000000000001,-0.0025,-0.00040307027694402896,0.0014998815663057243,-0.020074117825798755
12.05,-0.0025,-0.0003884716757152561,0.001497040092642407,-0.020449973142305927
12.06,-0.0025,-0.00038884770395873934,0.0014856921385449772,-0.020819656667274495
12.07,-0.0025,-0.0004027894077988432,0.00146590218535229,-0.02118389128806653
12.08,-0.0025,-0.0004283557458871677,0.0014377826835260655,-0.021544469318514253
12.09,-0.0025,-0.00046409784242782483,0.001401493413684919,-0.021902030250757987
12.1,-0.0025,-0.0005091949196941769,0.0013572405786990331,-0.022255751175608674
12.11,-0.0025,-0.0005631612624976437,0.0013052756320042912,-0.022603990220482206
12.120000000000001,-0.0025,-0.000625641495391139,0.001245893848793714,-0.022944754323573367
12.13,-0.0025,-0.0006963187893445702,0.0011794326482049272,-0.02327592629142608
12.14,-0.0025,-0.0007748804825706981,0.0011062696760372572,-0.023595365853562145
12.15,-0.0025,-0.0008610087015294881,0.0010268206588930342,-0.023900953019967773
12.16,-0.0025,-0.000954381903705592,0.0009415370419360492,-0.024190603865947007
12.17,-0.0025,-0.0010546812147160536,0.0008509034236901389,-0.02446227222540337
12.18,-0.0025,-0.0011615983297732899,0.0007554348024536425,-0.024713944513811852
